,Fighter,KD,Sig. str.,Sig. str. %,Total str.,Td,Td %,Sub. att,Pass,Rev.,Sig. str,Head,Body,Leg,Distance,Clinch,Ground
0,Jake Shields Hector Lombard,0  0,4 of 72  27 of 56,5%  48%,58 of 128  67 of 98,0 of 7  5 of 5,0%  100%,1  0,0  2,0  0,4 of 72  27 of 56,2 of 55  20 of 46,2 of 7  6 of 9,0 of 10  1 of 1,4 of 71  8 of 28,0 of 1  11 of 15,0 of 0  8 of 13
0,Ovince Saint Preux Nikita Krylov,0  0,1 of 1  1 of 4,100%  25%,1 of 1  1 of 4,1 of 1  0 of 0,100%  0%,1  0,1  0,0  0,1 of 1  1 of 4,0 of 0  0 of 0,1 of 1  0 of 1,0 of 0  1 of 3,1 of 1  1 of 4,0 of 0  0 of 0,0 of 0  0 of 0
0,Kelvin Gastelum Rick Story,0  1,59 of 137  45 of 163,43%  27%,62 of 142  51 of 170,1 of 2  0 of 1,50%  0%,0  0,3  1,1  1,59 of 137  45 of 163,45 of 120  26 of 133,3 of 6  12 of 23,11 of 11  7 of 7,50 of 119  39 of 148,7 of 16  5 of 12,2 of 2  1 of 3
0,Raquel Pennington Jessica Andrade,0  0,82 of 167  66 of 158,49%  41%,87 of 172  90 of 185,2 of 3  3 of 8,66%  37%,2  0,0  3,0  0,82 of 167  66 of 158,51 of 134  47 of 133,18 of 20  15 of 21,13 of 13  4 of 4,42 of 111  38 of 104,33 of 47  27 of 51,7 of 9  1 of 3
0,Dennis Bermudez Jimy Hettes,3  0,55 of 126  34 of 64,43%  53%,94 of 180  49 of 88,6 of 15  0 of 4,40%  0%,1  0,2  1,0  0,55 of 126  34 of 64,31 of 96  16 of 40,7 of 12  13 of 17,17 of 18  5 of 7,15 of 44  10 of 27,25 of 47  23 of 36,15 of 35  1 of 1
0,Sean Spencer Alex Garcia,0  1,58 of 160  61 of 135,36%  45%,62 of 164  66 of 142,0 of 0  8 of 11,0%  72%,0  0,0  3,1  0,58 of 160  61 of 135,42 of 132  53 of 126,7 of 19  5 of 6,9 of 9  3 of 3,49 of 139  50 of 113,9 of 21  11 of 20,0 of 0  0 of 2
0,Renee Forte Francisco Trevino,0  0,14 of 70  47 of 116,20%  40%,20 of 79  63 of 133,5 of 9  2 of 7,55%  28%,0  0,3  0,0  0,14 of 70  47 of 116,11 of 61  29 of 78,3 of 8  6 of 15,0 of 1  12 of 23,9 of 56  26 of 86,4 of 13  17 of 23,1 of 1  4 of 7
0,Will Campuzano Justin Scoggins,0  0,4 of 41  61 of 103,9%  59%,28 of 70  78 of 127,0 of 0  6 of 10,0%  60%,1  0,0  13,0  0,4 of 41  61 of 103,3 of 36  50 of 88,0 of 1  4 of 7,1 of 4  7 of 8,4 of 37  18 of 48,0 of 2  6 of 7,0 of 2  37 of 48
0,Bubba McDaniel Sean Strickland,0  0,4 of 10  20 of 35,40%  57%,4 of 10  24 of 39,1 of 1  1 of 2,100%  50%,0  1,0  3,0  0,4 of 10  20 of 35,1 of 5  17 of 29,2 of 4  2 of 5,1 of 1  1 of 1,4 of 10  7 of 16,0 of 0  2 of 2,0 of 0  11 of 17
0,Daniel Pineda Rob Whiteford,0  0,24 of 44  26 of 50,54%  52%,40 of 60  54 of 84,1 of 5  5 of 14,20%  35%,3  0,1  4,0  0,24 of 44  26 of 50,7 of 25  14 of 34,8 of 10  9 of 12,9 of 9  3 of 4,14 of 31  17 of 34,1 of 3  6 of 11,9 of 10  3 of 5
0,Alexander Gustafsson Jimi Manuwa,1  0,21 of 43  13 of 23,48%  56%,40 of 63  15 of 25,1 of 2  0 of 0,50%  0%,0  0,1  0,0  0,21 of 43  13 of 23,16 of 36  4 of 14,2 of 2  1 of 1,3 of 5  8 of 8,12 of 31  12 of 21,5 of 7  1 of 2,4 of 5  0 of 0
0,Michael Johnson Melvin Guillard,0  0,48 of 146  22 of 103,32%  21%,51 of 153  22 of 103,1 of 4  0 of 1,25%  0%,0  0,0  0,0  0,48 of 146  22 of 103,16 of 93  15 of 80,11 of 28  4 of 19,21 of 25  3 of 4,36 of 116  13 of 89,12 of 30  8 of 13,0 of 0  1 of 1
0,Brad Pickett Neil Seery,0  0,49 of 141  47 of 114,34%  41%,88 of 186  54 of 122,4 of 8  0 of 1,50%  0%,1  0,4  0,0  0,49 of 141  47 of 114,27 of 116  41 of 100,7 of 9  6 of 14,15 of 16  0 of 0,34 of 106  41 of 102,11 of 17  6 of 12,4 of 18  0 of 0
0,Gunnar Nelson Omari Akhmedov,0  0,16 of 20  6 of 16,80%  37%,25 of 32  8 of 18,1 of 1  0 of 0,100%  0%,1  0,3  0,0  0,16 of 20  6 of 16,15 of 19  1 of 9,0 of 0  2 of 3,1 of 1  3 of 4,2 of 2  6 of 16,0 of 0  0 of 0,14 of 18  0 of 0
0,Cyrille Diabate Ilir Latifi,0  0,0 of 0  0 of 0,0%  0%,1 of 1  1 of 5,0 of 0  1 of 1,0%  100%,0  2,0  1,0  0,0 of 0  0 of 0,0 of 0  0 of 0,0 of 0  0 of 0,0 of 0  0 of 0,0 of 0  0 of 0,0 of 0  0 of 0,0 of 0  0 of 0
0,Luke Barnatt Mats Nilsson,0  0,45 of 117  25 of 56,38%  44%,45 of 117  32 of 64,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,45 of 117  25 of 56,32 of 100  15 of 44,10 of 14  4 of 5,3 of 3  6 of 7,41 of 113  25 of 55,4 of 4  0 of 1,0 of 0  0 of 0
0,Bradley Scott Claudio Silva,0  0,41 of 75  36 of 73,54%  49%,61 of 96  114 of 158,0 of 0  3 of 15,0%  20%,0  0,0  5,0  0,41 of 75  36 of 73,26 of 60  23 of 55,11 of 11  4 of 5,4 of 4  9 of 13,37 of 70  33 of 67,4 of 5  1 of 4,0 of 0  2 of 2
0,Igor Araujo Danny Mitchell,0  0,12 of 37  18 of 34,32%  52%,138 of 204  70 of 102,0 of 3  0 of 1,0%  0%,1  5,4  1,1  0,12 of 37  18 of 34,7 of 29  9 of 23,5 of 7  4 of 5,0 of 1  5 of 6,2 of 10  6 of 15,1 of 1  5 of 5,9 of 26  7 of 14
0,Dong Hyun Kim John Hathaway,2  0,27 of 81  27 of 97,33%  27%,42 of 96  52 of 127,1 of 3  1 of 6,33%  16%,0  0,1  0,0  0,27 of 81  27 of 97,22 of 76  13 of 69,5 of 5  10 of 22,0 of 0  4 of 6,13 of 43  16 of 74,6 of 15  9 of 17,8 of 23  2 of 6
0,Sai Wang Zhang Lipeng,0  0,31 of 79  10 of 25,39%  40%,100 of 172  37 of 60,0 of 0  4 of 10,0%  40%,0  2,2  4,2  0,31 of 79  10 of 25,14 of 47  4 of 15,3 of 9  0 of 3,14 of 23  6 of 7,15 of 46  8 of 22,6 of 12  1 of 1,10 of 21  1 of 2
0,Matt Mitrione Shawn Jordan,1  0,24 of 62  15 of 46,38%  32%,25 of 65  19 of 51,0 of 0  0 of 2,0%  0%,0  0,0  0,0  0,24 of 62  15 of 46,20 of 57  8 of 38,1 of 2  1 of 2,3 of 3  6 of 6,16 of 47  10 of 37,8 of 15  5 of 9,0 of 0  0 of 0
0,Hatsu Hioki Ivan Menjivar,0  1,29 of 86  27 of 85,33%  31%,52 of 117  57 of 117,4 of 6  0 of 1,66%  0%,2  1,9  0,0  0,29 of 86  27 of 85,12 of 58  14 of 57,14 of 24  8 of 16,3 of 4  5 of 12,23 of 75  18 of 67,5 of 10  7 of 13,1 of 1  2 of 5
0,Kazuki Tokudome Yui Chul Nam,0  3,31 of 55  77 of 130,56%  59%,131 of 174  109 of 173,3 of 7  1 of 1,42%  100%,0  0,2  3,0  0,31 of 55  77 of 130,28 of 52  63 of 111,2 of 2  10 of 14,1 of 1  4 of 5,5 of 16  17 of 35,12 of 23  37 of 59,14 of 16  23 of 36
0,Nam Phan Vaughan Lee,0  0,24 of 189  142 of 311,12%  45%,24 of 190  145 of 314,0 of 5  0 of 1,0%  0%,0  0,0  0,0  0,24 of 189  142 of 311,11 of 158  72 of 197,8 of 22  47 of 79,5 of 9  23 of 35,24 of 188  141 of 310,0 of 1  1 of 1,0 of 0  0 of 0
0,Albert Cheng An Ying Wang,0  0,5 of 12  13 of 45,41%  28%,5 of 12  15 of 47,0 of 1  0 of 0,0%  0%,0  0,0  0,0  0,5 of 12  13 of 45,4 of 10  10 of 37,1 of 2  0 of 1,0 of 0  3 of 7,5 of 12  13 of 45,0 of 0  0 of 0,0 of 0  0 of 0
0,Jumabieke Tuerxun Mark Eddiva,0  0,12 of 34  49 of 88,35%  55%,33 of 60  141 of 189,1 of 9  4 of 10,11%  40%,2  0,0  0,0  0,12 of 34  49 of 88,6 of 28  22 of 55,4 of 4  11 of 13,2 of 2  16 of 20,3 of 14  15 of 45,7 of 18  19 of 25,2 of 2  15 of 18
0,Ronda Rousey Sara McMann,1  0,14 of 23  13 of 20,60%  65%,21 of 30  14 of 21,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,14 of 23  13 of 20,4 of 12  8 of 14,9 of 10  5 of 6,1 of 1  0 of 0,2 of 8  6 of 10,12 of 15  7 of 10,0 of 0  0 of 0
0,Daniel Cormier Patrick Cummins,1  0,18 of 37  8 of 22,48%  36%,20 of 39  8 of 22,0 of 0  0 of 3,0%  0%,0  0,0  0,0  0,18 of 37  8 of 22,16 of 35  5 of 18,2 of 2  1 of 1,0 of 0  2 of 3,4 of 18  7 of 21,5 of 6  1 of 1,9 of 13  0 of 0
0,Rory MacDonald Demian Maia,0  0,75 of 213  51 of 120,35%  42%,77 of 215  81 of 152,0 of 0  2 of 22,0%  9%,0  0,0  1,0  0,75 of 213  51 of 120,62 of 197  37 of 103,12 of 15  7 of 9,1 of 1  7 of 8,74 of 207  30 of 95,0 of 2  0 of 0,1 of 4  21 of 25
0,Mike Pyle TJ Waldburger,0  0,56 of 101  38 of 89,55%  42%,88 of 134  49 of 102,4 of 4  0 of 4,100%  0%,1  1,5  0,0  0,56 of 101  38 of 89,44 of 87  21 of 70,7 of 7  7 of 8,5 of 7  10 of 11,21 of 57  31 of 77,14 of 21  7 of 12,21 of 23  0 of 0
0,Robert Whittaker Stephen Thompson,0  1,19 of 66  38 of 80,28%  47%,19 of 66  39 of 81,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,19 of 66  38 of 80,17 of 64  28 of 63,0 of 0  7 of 13,2 of 2  3 of 4,18 of 64  25 of 65,1 of 2  6 of 7,0 of 0  7 of 8
0,Alexis Davis Jessica Eye,0  0,53 of 113  47 of 111,46%  42%,112 of 175  69 of 135,2 of 3  0 of 0,66%  0%,0  0,2  0,0  0,53 of 113  47 of 111,25 of 64  39 of 97,6 of 12  0 of 1,22 of 37  8 of 13,40 of 91  40 of 98,7 of 14  7 of 13,6 of 8  0 of 0
0,Raphael Assuncao Pedro Munhoz,0  0,100 of 206  33 of 100,48%  33%,116 of 225  41 of 109,3 of 3  0 of 1,100%  0%,0  1,1  0,0  0,100 of 206  33 of 100,73 of 170  6 of 56,8 of 12  12 of 21,19 of 24  15 of 23,87 of 184  33 of 98,1 of 4  0 of 2,12 of 18  0 of 0
0,Cody Gibson Aljamain Sterling,0  0,18 of 53  46 of 89,33%  51%,35 of 73  132 of 177,4 of 6  3 of 5,66%  60%,1  3,0  2,0  0,18 of 53  46 of 89,9 of 36  23 of 57,8 of 13  17 of 22,1 of 4  6 of 10,5 of 26  11 of 39,11 of 23  25 of 37,2 of 4  10 of 13
0,Zach Makovsky Joshua Sampo,0  0,34 of 66  19 of 67,51%  28%,60 of 93  54 of 104,5 of 7  0 of 0,71%  0%,0  0,3  1,0  0,34 of 66  19 of 67,20 of 50  7 of 49,6 of 6  6 of 10,8 of 10  6 of 8,25 of 56  13 of 52,2 of 2  3 of 10,7 of 8  3 of 5
0,Rafaello Oliveira Erik Koch,0  1,1 of 6  19 of 27,16%  70%,1 of 6  19 of 27,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,1 of 6  19 of 27,0 of 3  19 of 27,1 of 1  0 of 0,0 of 2  0 of 0,1 of 6  3 of 6,0 of 0  0 of 0,0 of 0  16 of 21
0,Ernest Chavez Yosdenis Cedeno,0  0,28 of 62  26 of 83,45%  31%,94 of 133  27 of 84,2 of 2  0 of 1,100%  0%,0  0,5  0,0  0,28 of 62  26 of 83,13 of 39  13 of 64,6 of 8  3 of 8,9 of 15  10 of 11,23 of 56  24 of 80,4 of 4  2 of 3,1 of 2  0 of 0
0,Lyoto Machida Gegard Mousasi,0  0,28 of 101  36 of 106,27%  33%,35 of 108  66 of 138,1 of 2  0 of 3,50%  0%,0  0,2  0,0  1,28 of 101  36 of 106,16 of 75  19 of 80,6 of 17  4 of 9,6 of 9  13 of 17,25 of 97  28 of 90,0 of 1  3 of 8,3 of 3  5 of 8
0,Jacare Souza Francis Carmont,0  0,16 of 47  19 of 71,34%  26%,51 of 89  44 of 107,2 of 4  0 of 1,50%  0%,3  0,3  0,0  1,16 of 47  19 of 71,10 of 39  14 of 59,4 of 6  2 of 7,2 of 2  3 of 5,7 of 35  19 of 70,3 of 3  0 of 1,6 of 9  0 of 0
0,Erick Silva Takenori Sato,0  0,18 of 18  0 of 0,100%  0%,21 of 21  0 of 0,0 of 0  0 of 2,0%  0%,0  0,0  0,0  0,18 of 18  0 of 0,14 of 14  0 of 0,4 of 4  0 of 0,0 of 0  0 of 0,2 of 2  0 of 0,2 of 2  0 of 0,14 of 14  0 of 0
0,Viscardi Andrade Nico Musoke,1  0,24 of 69  45 of 103,34%  43%,68 of 116  77 of 140,1 of 2  2 of 5,50%  40%,0  0,1  1,0  0,24 of 69  45 of 103,17 of 57  36 of 86,3 of 7  5 of 12,4 of 5  4 of 5,10 of 43  26 of 75,3 of 5  8 of 13,11 of 21  11 of 15
0,Charles Oliveira Andy Ogle,0  0,23 of 43  21 of 49,53%  42%,57 of 79  34 of 62,3 of 8  1 of 2,37%  50%,2  0,3  0,0  0,23 of 43  21 of 49,9 of 28  16 of 42,12 of 13  4 of 6,2 of 2  1 of 1,7 of 20  12 of 34,9 of 15  5 of 8,7 of 8  4 of 7
0,Cristiano Marcello Joe Proctor,0  0,26 of 100  67 of 174,26%  38%,44 of 121  72 of 182,1 of 10  0 of 0,10%  0%,1  1,1  0,0  0,26 of 100  67 of 174,12 of 65  55 of 157,7 of 20  6 of 9,7 of 15  6 of 8,20 of 85  55 of 156,5 of 13  12 of 17,1 of 2  0 of 1
0,Rodrigo Damm Ivan Jorge,0  0,68 of 170  63 of 159,40%  39%,69 of 171  68 of 164,1 of 1  0 of 9,100%  0%,1  1,0  0,0  1,68 of 170  63 of 159,56 of 151  42 of 128,3 of 9  12 of 19,9 of 10  9 of 12,61 of 158  56 of 144,4 of 7  7 of 15,3 of 5  0 of 0
0,Francisco Trinaldo Jesse Ronson,0  0,55 of 148  53 of 126,37%  42%,61 of 154  56 of 129,1 of 4  0 of 2,25%  0%,0  0,0  0,0  0,55 of 148  53 of 126,23 of 110  21 of 82,15 of 18  18 of 29,17 of 20  14 of 15,38 of 126  46 of 117,8 of 13  7 of 9,9 of 9  0 of 0
0,Iuri Alcantara Wilson Reis,1  0,42 of 76  23 of 61,55%  37%,84 of 128  66 of 110,2 of 3  3 of 7,66%  42%,0  0,4  2,1  1,42 of 76  23 of 61,38 of 69  16 of 47,2 of 3  0 of 0,2 of 4  7 of 14,15 of 34  9 of 38,3 of 5  3 of 4,24 of 37  11 of 19
0,Felipe Arantes Maximo Blanco,1  0,39 of 97  44 of 108,40%  40%,47 of 105  73 of 140,1 of 3  3 of 6,33%  50%,1  0,0  1,0  0,39 of 97  44 of 108,24 of 72  15 of 67,10 of 16  18 of 28,5 of 9  11 of 13,20 of 63  31 of 77,15 of 25  12 of 26,4 of 9  1 of 5
0,Ildemar Alcantara Albert Tumenov,0  0,50 of 87  32 of 71,57%  45%,75 of 115  50 of 99,4 of 7  1 of 1,57%  100%,0  0,6  0,0  1,50 of 87  32 of 71,31 of 61  27 of 64,10 of 17  3 of 5,9 of 9  2 of 2,23 of 52  12 of 36,14 of 15  6 of 7,13 of 20  14 of 28
0,Douglas Silva de Andrade Zubaira Tukhugov,0  0,27 of 97  35 of 95,27%  36%,27 of 97  41 of 102,0 of 0  3 of 6,0%  50%,0  0,0  0,0  0,27 of 97  35 of 95,13 of 70  25 of 78,4 of 12  9 of 16,10 of 15  1 of 1,24 of 89  29 of 73,3 of 8  4 of 13,0 of 0  2 of 9
0,Renan Barao Urijah Faber,1  0,17 of 46  8 of 31,36%  25%,37 of 70  9 of 32,0 of 0  0 of 2,0%  0%,0  0,0  0,0  0,17 of 46  8 of 31,13 of 38  3 of 22,1 of 5  3 of 6,3 of 3  2 of 3,10 of 29  5 of 24,5 of 12  3 of 7,2 of 5  0 of 0
0,Jose Aldo Ricardo Lamas,0  0,62 of 119  41 of 146,52%  28%,85 of 143  63 of 170,2 of 2  1 of 6,100%  16%,2  0,4  0,0  0,62 of 119  41 of 146,29 of 73  17 of 92,13 of 24  8 of 14,20 of 22  16 of 40,56 of 111  27 of 118,6 of 6  6 of 7,0 of 2  8 of 21
0,Frank Mir Alistair Overeem,0  1,3 of 23  62 of 74,13%  83%,5 of 26  139 of 157,1 of 3  0 of 0,33%  0%,1  0,1  1,0  0,3 of 23  62 of 74,0 of 17  40 of 52,1 of 3  19 of 19,2 of 3  3 of 3,3 of 23  14 of 20,0 of 0  6 of 6,0 of 0  42 of 48
0,John Lineker Ali Bagautinov,0  0,27 of 54  49 of 92,50%  53%,52 of 81  86 of 133,0 of 0  6 of 12,0%  50%,2  1,0  3,0  0,27 of 54  49 of 92,5 of 26  30 of 72,21 of 26  17 of 18,1 of 2  2 of 2,11 of 32  19 of 45,10 of 15  12 of 17,6 of 7  18 of 30
0,Jamie Varner Abel Trujillo,0  1,36 of 96  18 of 79,37%  22%,51 of 122  27 of 88,0 of 0  0 of 3,0%  0%,1  0,1  0,0  0,36 of 96  18 of 79,34 of 92  17 of 75,2 of 4  1 of 4,0 of 0  0 of 0,15 of 56  12 of 62,19 of 36  6 of 17,2 of 4  0 of 0
0,John Makdessi Alan Patrick,0  0,61 of 129  40 of 134,47%  29%,66 of 134  42 of 136,0 of 0  2 of 11,0%  18%,0  0,0  0,0  0,61 of 129  40 of 134,30 of 77  23 of 103,18 of 38  10 of 22,13 of 14  7 of 9,51 of 108  32 of 121,10 of 21  8 of 13,0 of 0  0 of 0
0,Chris Cariaso Danny Martinez,0  0,73 of 203  33 of 110,35%  30%,85 of 216  33 of 110,0 of 0  5 of 14,0%  35%,0  0,0  0,0  0,73 of 203  33 of 110,51 of 170  18 of 85,18 of 28  13 of 23,4 of 5  2 of 2,57 of 175  27 of 90,10 of 20  6 of 19,6 of 8  0 of 1
0,Nick Catone Tom Watson,0  0,31 of 75  50 of 149,41%  33%,34 of 78  54 of 154,5 of 11  0 of 0,45%  0%,0  0,3  0,0  0,31 of 75  50 of 149,16 of 58  20 of 106,1 of 3  5 of 15,14 of 14  25 of 28,20 of 61  42 of 137,4 of 7  6 of 9,7 of 7  2 of 3
0,Al Iaquinta Kevin Lee,1  0,49 of 122  39 of 142,40%  27%,50 of 125  51 of 155,0 of 1  1 of 8,0%  12%,1  2,0  1,0  0,49 of 122  39 of 142,41 of 106  32 of 131,6 of 13  6 of 10,2 of 3  1 of 1,47 of 120  28 of 124,0 of 0  0 of 3,2 of 2  11 of 15
0,Clint Hester Andy Enz,1  0,72 of 200  69 of 225,36%  30%,74 of 202  69 of 225,2 of 3  0 of 1,66%  0%,0  0,2  0,0  0,72 of 200  69 of 225,51 of 175  45 of 195,11 of 14  17 of 18,10 of 11  7 of 12,67 of 193  69 of 224,2 of 2  0 of 0,3 of 5  0 of 1
0,Anthony Rocco Martin Rashid Magomedov,0  0,18 of 42  46 of 73,42%  63%,24 of 50  72 of 100,1 of 8  0 of 0,12%  0%,1  1,3  2,0  0,18 of 42  46 of 73,2 of 26  8 of 26,6 of 6  24 of 30,10 of 10  14 of 17,12 of 33  33 of 59,6 of 9  12 of 13,0 of 0  1 of 1
0,Neil Magny Gasan Umalatov,0  0,71 of 218  34 of 76,32%  44%,105 of 259  38 of 80,1 of 7  2 of 8,14%  25%,0  0,2  1,0  0,71 of 218  34 of 76,47 of 185  12 of 48,12 of 18  14 of 20,12 of 15  8 of 8,56 of 202  29 of 69,15 of 16  3 of 5,0 of 0  2 of 2
0,Benson Henderson Josh Thomson,0  0,46 of 91  19 of 58,50%  32%,114 of 166  33 of 75,4 of 4  4 of 11,100%  36%,1  0,1  4,0  0,46 of 91  19 of 58,16 of 49  5 of 33,21 of 28  8 of 17,9 of 14  6 of 8,32 of 73  14 of 42,13 of 17  5 of 11,1 of 1  0 of 5
0,Stipe Miocic Gabriel Gonzaga,0  0,63 of 187  29 of 82,33%  35%,77 of 205  33 of 87,1 of 1  1 of 6,100%  16%,0  0,0  0,0  0,63 of 187  29 of 82,48 of 169  17 of 58,6 of 6  0 of 7,9 of 12  12 of 17,46 of 157  27 of 78,0 of 1  2 of 4,17 of 29  0 of 0
0,Donald Cerrone Adriano Martins,1  0,16 of 37  13 of 29,43%  44%,16 of 37  13 of 29,1 of 1  0 of 0,100%  0%,0  0,0  0,0  0,16 of 37  13 of 29,2 of 14  11 of 26,6 of 15  0 of 1,8 of 8  2 of 2,16 of 37  13 of 28,0 of 0  0 of 1,0 of 0  0 of 0
0,Darren Elkins Jeremy Stephens,0  0,21 of 137  40 of 117,15%  34%,26 of 142  40 of 117,0 of 9  1 of 1,0%  100%,4  0,1  0,0  0,21 of 137  40 of 117,14 of 122  26 of 90,6 of 14  6 of 11,1 of 1  8 of 16,20 of 136  38 of 114,1 of 1  0 of 0,0 of 0  2 of 3
0,Alex Caceres Sergio Pettis,1  0,53 of 164  49 of 177,32%  27%,56 of 168  49 of 177,1 of 1  1 of 2,100%  50%,1  0,1  0,0  0,53 of 164  49 of 177,31 of 121  36 of 152,16 of 32  8 of 19,6 of 11  5 of 6,49 of 157  47 of 174,2 of 3  2 of 2,2 of 4  0 of 1
0,Eddie Wineland Yves Jabouin,1  0,54 of 138  33 of 109,39%  30%,58 of 142  33 of 109,0 of 1  0 of 0,0%  0%,0  0,3  0,0  0,54 of 138  33 of 109,42 of 121  20 of 84,9 of 14  8 of 20,3 of 3  5 of 5,22 of 83  32 of 107,5 of 6  1 of 2,27 of 49  0 of 0
0,Junior Hernandez Hugo Viana,0  1,40 of 144  79 of 234,27%  33%,40 of 144  79 of 234,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,40 of 144  79 of 234,34 of 135  56 of 197,4 of 7  19 of 32,2 of 2  4 of 5,40 of 142  78 of 229,0 of 2  1 of 3,0 of 0  0 of 2
0,Daron Cruickshank Mike Rio,2  0,46 of 104  10 of 38,44%  26%,51 of 111  14 of 42,1 of 1  0 of 2,100%  0%,1  1,1  0,0  0,46 of 104  10 of 38,32 of 86  7 of 32,7 of 10  1 of 4,7 of 8  2 of 2,24 of 70  6 of 27,21 of 32  4 of 11,1 of 2  0 of 0
0,George Sullivan Mike Rhodes,0  0,61 of 177  51 of 105,34%  48%,81 of 200  57 of 112,2 of 14  2 of 4,14%  50%,0  1,2  0,0  0,61 of 177  51 of 105,29 of 128  26 of 71,10 of 20  9 of 18,22 of 29  16 of 16,53 of 165  46 of 95,8 of 11  5 of 10,0 of 1  0 of 0
0,Walt Harris Nikita Krylov,0  1,1 of 5  11 of 16,20%  68%,1 of 5  11 of 16,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,1 of 5  11 of 16,0 of 4  5 of 9,0 of 0  1 of 1,1 of 1  5 of 6,1 of 5  8 of 11,0 of 0  0 of 0,0 of 0  3 of 5
0,Luke Rockhold Costas Philippou,1  0,12 of 19  4 of 19,63%  21%,12 of 19  4 of 19,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,12 of 19  4 of 19,4 of 11  1 of 15,7 of 7  1 of 2,1 of 1  2 of 2,8 of 15  3 of 18,3 of 3  1 of 1,1 of 1  0 of 0
0,Lorenz Larkin Brad Tavares,0  0,39 of 113  45 of 112,34%  40%,43 of 117  62 of 132,0 of 0  2 of 9,0%  22%,0  0,0  1,1  0,39 of 113  45 of 112,28 of 96  19 of 64,1 of 3  11 of 27,10 of 14  15 of 21,21 of 76  44 of 106,18 of 37  1 of 6,0 of 0  0 of 0
0,TJ Dillashaw Mike Easton,0  0,117 of 232  46 of 111,50%  41%,138 of 257  51 of 116,2 of 5  0 of 2,40%  0%,0  0,3  0,0  0,117 of 232  46 of 111,70 of 180  14 of 69,20 of 24  14 of 22,27 of 28  18 of 20,74 of 161  35 of 96,33 of 55  11 of 15,10 of 16  0 of 0
0,Yoel Romero Derek Brunson,0  0,60 of 94  38 of 94,63%  40%,87 of 122  56 of 112,0 of 4  3 of 5,0%  60%,0  0,0  2,0  0,60 of 94  38 of 94,27 of 54  20 of 68,25 of 32  1 of 6,8 of 8  17 of 20,31 of 59  35 of 84,6 of 8  1 of 4,23 of 27  2 of 6
0,John Moraga Dustin Ortiz,0  0,43 of 95  35 of 83,45%  42%,75 of 130  60 of 113,0 of 2  2 of 10,0%  20%,1  0,1  6,0  0,43 of 95  35 of 83,25 of 66  22 of 64,8 of 17  4 of 8,10 of 12  9 of 11,19 of 64  12 of 49,10 of 17  12 of 18,14 of 14  11 of 16
0,Cole Miller Sam Sicilia,1  0,38 of 91  14 of 56,41%  25%,38 of 91  14 of 56,0 of 0  0 of 2,0%  0%,1  0,3  0,0  0,38 of 91  14 of 56,27 of 74  5 of 47,4 of 10  5 of 5,7 of 7  4 of 4,37 of 88  14 of 56,0 of 2  0 of 0,1 of 1  0 of 0
0,Ramsey Nijem Justin Edwards,0  0,46 of 113  25 of 76,40%  32%,75 of 148  26 of 77,5 of 7  0 of 0,71%  0%,1  1,3  0,0  0,46 of 113  25 of 76,36 of 95  20 of 65,6 of 14  3 of 8,4 of 4  2 of 3,29 of 83  15 of 57,9 of 15  8 of 16,8 of 15  2 of 3
0,Isaac Vallie-Flagg Elias Silverio,0  1,21 of 59  81 of 133,35%  60%,37 of 75  136 of 199,0 of 1  4 of 4,0%  100%,0  0,0  7,0  0,21 of 59  81 of 133,13 of 48  52 of 100,2 of 4  21 of 24,6 of 7  8 of 9,14 of 50  39 of 79,6 of 8  21 of 24,1 of 1  21 of 30
0,Trevor Smith Brian Houston,0  0,57 of 122  30 of 83,46%  36%,61 of 126  34 of 87,1 of 8  1 of 1,12%  100%,1  0,4  0,0  0,57 of 122  30 of 83,27 of 87  20 of 71,11 of 15  3 of 5,19 of 20  7 of 7,42 of 101  24 of 77,9 of 11  6 of 6,6 of 10  0 of 0
0,Alptekin Ozkilic Louis Smolka,0  0,60 of 193  92 of 245,31%  37%,63 of 196  96 of 249,9 of 14  0 of 1,64%  0%,0  1,7  2,0  1,60 of 193  92 of 245,44 of 162  70 of 212,15 of 29  19 of 30,1 of 2  3 of 3,41 of 165  50 of 173,16 of 20  24 of 33,3 of 8  18 of 39
0,Vinc Pichel Garett Whiteley,0  0,44 of 81  44 of 72,54%  61%,83 of 123  56 of 86,8 of 12  0 of 0,66%  0%,1  2,8  0,0  0,44 of 81  44 of 72,20 of 56  16 of 38,7 of 7  19 of 24,17 of 18  9 of 10,12 of 39  13 of 33,15 of 15  18 of 20,17 of 27  13 of 19
0,Charlie Brenneman Beneil Dariush,0  1,5 of 9  9 of 21,55%  42%,7 of 11  9 of 21,0 of 1  0 of 0,0%  0%,0  1,0  1,0  0,5 of 9  9 of 21,2 of 6  8 of 17,2 of 2  1 of 4,1 of 1  0 of 0,2 of 5  2 of 12,3 of 4  1 of 1,0 of 0  6 of 8
